label,review
1, 记忆力衰退：今日去往图书馆的路上到超市买吃的，结账时发现没带手机，没有手机图书馆无法扫码；上周六的课忘记去上，还一直当啥事儿没有，直到今天下午导员打电话才想起来我裂开了（谢谢我可爱的室友） 
0, 自写文案??“你未必光芒万丈，但始终温暖有光?.” 
0, 其实有无数个瞬间我认为自己好了，结果又因为一点小事就情绪崩溃，才发现自己根本没有走出来… 镇江·江苏农林职业技术学院本部 
0,sorry 
0, 我又来复诊了、唉… 北京·北京安定医院 
0, 老妈实在太爱我 平时都给我点儿萝卜??土豆?? 这次实在没啥能给我得了 给我两盒药?? 说我需要下火?? 结果吃完我简直就是不能停啊 这个理由可真是……未来的一个月 我不能骂人不能打人 也不能指人 瞪人 这样我就有米老鼠的奖励啦 
1,为什么 
0,别忘了吃饭饭吃药药 
0,挂人3 @张塑 网页链接 
0, 溜冰场 
0,挂人8 
0, 想要抓住光… 
0,后天期中考试啦祝：考的全会 蒙的都对主观题都是会的 客观题都是背的超常发挥 优秀万岁 
0,再看风之谷，宫崎骏到底想要在这部电影里表现些什么，他的理念是什么？单纯想要呼吁社会关注环境保护，还是还有为了族人的责任心的一种体现。其中发掘巨神兵的国家他们真的就很坏吗？他们也只是为了人类文明的延续只是没有找到正确的方向罢了吧。这世间也许没有对错之分吧。抑郁症 
0,看大太阳 
0,#班马信箱# 今天是我的龙龙陪我写信~快看看这一批有没有你呀~部分地区因为疫情原因发不出去呢，看我私信哦。 
0, 去住院啦希望一切都会好起来吧 
0,当超话你家呢?? x yu大想办法解决呗 搁这公共场合说  考虑一下超话有未成年  阴阳怪气 咋你当值你是不是要天天发? 
0, 如何科学防治糖尿病以及抑郁症[迷雾剧场] 
0,猫狗每天把家里搞得乱糟糟的，我还要忍着躯体化反应和生气去喂他们吃饭，我真的不想养了每次看到它们拆家都觉得是我废物，我没有管好他们，但我真的没办法每天拉着狗出门。 
0,做点贡献 
0,我的葬礼    ——御朔德?承乐十几年后的一天，我用尽最后的力气跟这个世界告别。气息伴金色的尘土缓缓洒下，神圣的礼堂一定美得不像话，我的遗像前摆满了蓝色的花。一定会有很多很多人来祭奠我吧，我的仁师还会对我说着温柔的话，我曾喜欢的他应该是早已成了家，很遗憾不能一起去海的那边度假，但我希望他喜欢的人会比我更爱他。初晨的喜雀追回了黑色的昏鸦，太阳路过这里一直从西边落下，空荡的礼堂终究没有等来一个牵挂。这世界依旧美得不像话，我的遗像前却没有蓝色的花。那么就不办葬礼了吧，反正也没有人来祭奠你啊。那么就不要再等了吧，天堂里一定会有爱你的人啊。你别再等了啊…
0,#我们如何对抗抑郁#抑郁症和女儿一起努力       11.18    喝着奶茶，吃着小点心，晒着太阳，她在我身边这么自由的，从容的，安定的，放松的笑着，真好！    这一刻，阳光照到身上暖暖的，更暖着我们两个人的心。真好！    突然，心里满溢起浓浓的情绪，我真的好爱她啊，不论她怎样，我们都真的好爱她。她比我想的更爱我们，其实，我们也比她想的更爱她。    这么美好的阳光，不好好在阳光下肆意的放松一把，都辜负了这冬日的温暖。感谢女儿，让我借和她出来的机会享受了这份美好。   拿出相机，给我们娘俩自拍了好几张，也趁她不注意，给她来了一张特写。阳光在她身上铺开，映射出眼底的光，显得格外灵动。眼里有光啊，是否也意味着心在慢慢打开，让光投射进去了？   虽然今天医生说，白天精力不济先不谈复学的事，虽然换了药着重指向深度睡眠的效果，虽然外婆坚持她没有任何问题要她停药，但是这个难得忙里偷闲的阳光时段还是让我们都无比惬意。阳光下小美女的美图也同期发送给外公外婆和她爸，大家都被照片传递的美好打动，外婆感叹，我真的好爱你们两个啊。我也感叹，怎么这一家三代这么像呢。爸爸则感慨，和妈妈越来越像了，相由心生，是因为女儿的内心越来越强大了吧。    家的温暖，无外于此。
0, 望而却步… 
0,看月亮 
1,Day  591但是我不知道怎么往前走 
0,呜呜呜真的有被安慰到 
0, 忘记记录美好 虽然有些烂片 但是收获了一个变态小王的称号 因为想在我家装监视器偷窥我?? 片头有些吓人 但是没什么逻辑 为什么我们家没有像丞丞一样帅的保安呢???? 
0,我是深海里溺死的鲸    是海底两万里被海草缠住的艇 
0, …… 
0, “心之所动，就随风去了.”还记得第一次听这首歌的时候是在初二，现在已经高三了，明年就要读大学了，我会更加努力的，希望一切顺利，加油吧！ 
0,#亦的新生活# #亦的精神世界# 晚修发呆的间隙 突然间意识到 二零二一年的最后一个月了。十一月份 很开心 却亦有糟糕透顶之事围绕始终。十一月初 在王源源的生日中欢乐度过；十一月中旬 在匆匆忙忙的临时抱佛脚 为联考做准备；十一月下旬 百所学校联考。月底（前两天）成绩出来了。没上本科线。诚然 这是我的水平 面对不过线的压力 我却好像...失去了感觉。内心毫无波动。说崩溃 怎么可能不崩溃可又能怎么样呢？昨夜发的帖子 底下的评论大致意思:“我知道高三很苦 半年可以改变很多 可你做好计划了吗？”我猛然间有了“一语点醒梦中人”之感:对呀 我连计划都没有 我改变什么呢？教室桌面的小台历在悄然间翻页 它告诉我:“今天起 就是二零二一年的最后一个月了”我感叹 抬头看到高考倒计时牌『188』天。阿亦 一定一定要加油！
0,打卡 
0,是奇思妙想！ 
0,12.2 来自医生姐姐的鼓励可是又会长胖，内心早就绝望了吧，毕竟还是会自我伤害…… 
0,好像有霜哎 
0, 你不是选择题不是被丢弃的花不是淋雨的小狗你是公主是常胜将军是怀里的小猫是独一无二的你自己 
0,一直一个人不是吗 
0,我就在楼下买手抓饼的功夫 也不知道是不是因为我长得太有倾诉欲了 得知老板有两个孩子 女儿96年的在北京读编辑 儿子99年当兵退伍去北京当健身教练了身高182cm 找了若干女朋友 前女友大儿子四岁彩礼要十八万八 还不包括三金 上车下车钱 还让男方写保证书永远不变心 听得我冻的都跟孙子似的了 回家洗洗睡吧#宝宝的少女心#
0,天使在人间是该藏好翅膀 
1,怎么说，这段时间写的一些小作文的合集吧，怕自己以后找不到了 
1, 好累啊… 
1,早已经千疮百孔的心，我的心它死了！和没有灵魂的肉体  就像一具尸体一样  我在情感上什么都感受不到，也什么都意识不到…… 我感受不到周围的变化，我已经丧失了情感上的触碰和感受……我想离开这个世界，我一直都活的很痛苦，极度的痛苦，我想只有灵魂离开了肉体。它也许再也不会那么痛苦了叭!我每天都感到很累很累，累到窒息
0, 出去扔个垃垃圾发现没带钥匙，麻烦了房东来给我开了门，总是给别人添麻烦，今天又辞职了工作，我真的成为了什么也做不好的废物   北京 
0, 希望世间所有的痛苦都能离屏幕前的这个小朋友远一点 
0,我想开个像猫咖一样的地方，有小猫有小狗，阳光洒在书本上，一定很治愈吧？我想喜欢小动物的人大多数都是好人吧，那我跟他们接触，应该也不会被伤害了吧？如果真的可以开起来的话，欢迎大家来玩哦(??ω??)?? 
1, 救命，我又喘不过气了 
0,吃饭饭吃药药 
0, 穿着貂骑电动车??难道不正常吗 
0,哇今天月亮好圆 （后面两张刚到楼顶拍的） 
0,最近备忘录圣诞树挺火，不知道发给谁，就发这里吧 
0,农村的夕阳 
0, 这两天一直在努力克制自己不要伤害自己，不要有zs的坏想法，我已经很努力了，可是总有控制不住的那天，我也不知道我还能熬多久 
0,最近一段时间情绪终于稳定下来 终于没有像前段时间一直哭?? 继续给自己加油 一直这样稳定下来 
0,为什么我不管几点睡，起来的都很晚啊，度洛西汀已经减到一粒了，但是没什么变化，一个月一直都是中午左右才能起得来，这是咋了呀 
0,吃饺子喽，你们也别忘了吃呀，还有别忘了吃药药 
1,妈妈会喜欢吗？ 
0,我以为自己的抑郁情绪从20年末开始结果刚刚翻日记发现最早出现的时候是18年19年初从日记里看出来有很严重的抑郁情绪真的好早 原来一切都有迹可循 
0, 圣诞又至?? 
0,喜报！！！我有自己的修勾了！ 
0,叫外卖送奶茶了（我想的） 
0,#亦的新生活# ?? 这是一条来自三次元世界的个人记录博huq介意的可以自行双我 或者划走（不推荐看）————————分割线————————今年的药。（我也不知道这是在记录些什么）6盒佐匹克隆片 共实发：74片12盒盐酸舍曲林 共实发：261片11盒草酸艾司西酞普兰片 共实发：103片1（小瓶)丙戊酸钠片 共实发：30片【＋今天刚拿的】2盒佐匹克隆片 共实发：30片4盒草酸艾司西酞普兰片 共实发：30片1（小瓶)丙戊酸钠片 共实发：30片————————分割线———————— 最后祝愿来年的我们都能好好生活。
0,我真的撑不下去了 
0,如果可以谁愿意吃药度过余生啊… 
0,#超话社区用户报告# 好家伙，竟然已经在 抑郁症9级啦!还有和我一样是5G冲浪高手的吗！ 2021我的超话社区用户报告 
0,小疯子日记第141天                                            开始了，结束了，我生病前不是这样的 
0,开始营业 
0,新年快乐… 今年… 命运将带我去到哪里？ 
0,夜，是克莱因蓝的忧伤…… 武汉 
0,明媚的新年第一天，给小绿们擦擦叶子，累一下，开心好久  新年快乐呐 咸阳·中宏时代广场 
0, 中度抑郁又转重度了 还附赠重度焦虑重度强迫 
0, 事情按照计划好的计划走简直太开心了 对你爱爱爱不完～ 
0,今天自己第一次试做烤红薯 
1, 真的是我的错吗？一群人在课程群里带节奏发“老师，菜菜，捞捞”，发了大概有一百多条，我发表了一下自己的观点就被人拿我没做过的事情骂，而且他们都是匿名……而且很多人都觉得是我乱讲话，我现在也开始觉得是我说错话了活该被骂很难受 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.1.5  开心宵夜的惊喜 
0,v麻麻小厨·三秦套餐之凉皮肉夹馍 嗝~~~ 咸阳 
0,这世界根本就不需要一个多余的我。 
0,1.7终于考完试啦，医生姐姐叫我后天赶紧去住院，过年要在医院里啦怎么讲呢，可以不用活得那么累了，也是件好事嘛 
0,#亦的新生活# 事情是这样的 （一件于我无关但让我快乐的事）今天学校安排了在医院做高考体检 班主任进不去哈哈哈哈哈哈 貌似说只能在医院外的地方待着……于是有了群里的『盛况』（我没去）（太喜欢我的班主任了 当完哥哥当爹妈 业余时间做一做班主任）（虽然并不喜欢班里人……）
0,在家做的柠檬蛋糕，失败了没发起来…… 
0, “凌晨六点，太阳升起海平面，你不爱我也没人听得见.” 
1, 我做错了什么 
0,焦虑的时候就是吃得多 
0, 脚软哇哈 
0,你们晚上要吃多少药啊。。。 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.1.12   专业课和文化课缺一不可 
0,图一:今天的太阳好大，但是还是好冷>_<。图二:好久没吃早餐了 
0,今天有一种异常的满足感，去做了志愿者，从早上五点到中午十二点，将近七个小时，虽然很累但是也还算是找到了自己存在的价值吧。希望自己不是社会的害虫，哈哈哈 
0,v小厨·吃火锅嗝~~~ 
0,行尸走肉活着吧，就当一个木偶主人叫怎么就怎么，这样都快乐了，说不定哪天我这个木偶就散开了，这样我也能解脱了 
0,Day  641不是生日也可以吃蛋糕哦 
0, 宁总最爱和我生生气气[攤手] 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力1.19找感觉，解心结 
0, 这是我画的平安符 在这里送给大家 大家要开开心心平平安安的 
0,在抖 撑不住了 哭出声被舍友发现了 没有用的 
0, 革命尚未成功 同志仍需努力 
0,今天也没有参加他们的游戏活动，在自己病房里看书，刚刚我在看书的时候，听着外面他们的游戏的声音，突然觉得这个场景这种感觉似曾相识，好像我的童年也是这样，我在家里看书写作业，听着别的小朋友在外面玩，突然觉得有点难过，我贴近我手中的书，对它说：谢谢 
0,美好的一天从受伤开始 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.1.27  塔罗禅卡课和朱自清先生的橘子 
0,95.早上醒了一次，睡了回笼觉，闭上眼睛还是能听到说话声，又是噩梦。有点落枕下午打了扑克，总共就赢了四次晚上跟朋友玩游戏，好开心又跟人吵架了，他们骂不过我，很气收到药了，进货花了好多????晚上跟妈妈聊了天，她说喜欢草泥马（她强烈建议我写羊驼），哈哈哈哈哈哈哈好开心啊今天
0,生日礼是高烧在医院挂急诊，祝我生日快乐。抑郁症 
0, 我这辈子没有做过什么坏事，从来没有想过害人，可为什么世间疾苦一样都没放过我，很少有人知道我经历了什么吧，因为我不怎么主动和别人说，我今年本来是想去看海的，现在想跳下去了 
0,我这一生 尽是可耻的过往   半生都在寻找生存的意义与价值  到头来发现自己什么也不是  我不是我  一个人偶罢了 
0,睡不着啊睡不着好烦呐 
0,#心情日记# 今天，真的好不平常。上午出去开会，我和鸡米花在外面等了好久，没事就聊起了我的病情，结果我把鸡米花说哭了……其实我就是告诉他，最近我做的事好像都带着一种仪式感，比如喜欢叫人拍照，满足别人的要求，把我五音不全的歌放在网上，在家just dance，甚至每天在朋友圈逼逼赖赖……我说，这些也是完成我自己的心愿。万一哪天，我是说万一我不在了，我才不会遗憾这些想做的事没还做过。鸡米花泪眼婆娑，拍着我肩叫我不要这么想，还从自己衣服里掏出一张皱巴巴的纸巾给我擦眼泪，把我搞得又好哭又好笑……还有一件事就是，我勇敢地跟别人摊牌了。我说了一堆莫名其妙的话，对方一定是看懂了的。我不是一个好人，但我还是一个理智清醒的人，我知道我快要犯错了，我任性，但不能给别人带来不幸。这一切因我而起，是我伤害了一个特别关心我的人。但既然走到这一步，以后就扮演好我的角色吧，不属于我的东西，我从来就不该幻想，自作自受罢了。我也给部门带来了麻烦，他们考虑我的病情，没有给我施压，让我心怀愧疚，我努力完成每一件工作，我不想拖大家后腿。好了，明天要做一天留守儿童，还不知道要去哪里流浪呢。
1, 我的两个医生真的是我所有的精神支柱没了她们我不知道还能怎么办你们会这样吗 
0,大半夜的随笔 
0,身体状况真是越来越大不如前了… 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.2.4   平静的应对和小小的幸福 
0,好喜欢日落 
1,没有人知道我光是活着，就已经竭尽全力了?? 
0, 原来不化妆皮肤真的变好。 
0,头好疼，觉得好累啊，气都有点喘不上来 
0, 祝大家虎年虎虎生丰喔！（照片是我朋友做的刘亦菲版小龙女老虎馒头） 
0,#心情日记# 我好难啊。自从我外婆这两天来我家玩以后，为了不跟老人家抢电视看，我爸我妈都跑到我房间里看冬奥会了，还花了我24块钱开了个会员。昨天回乡下上坟，七大姑八大姨上来就说我瘦了，完了就赶紧问“今年几岁了？”我礼貌地说“32了。”“32岁了还不耍不朋友！结得了！”以前听到这我会生气，然后笑笑不说话。这回不一样了，我拉着他们说“你们看我漂不漂亮？个子高不高？工作好不好？那你们认识的人里有能跟我配的么？”一句话，直接把天聊死了。这种时候，我就有种莫名的自信，宁可一个人孤独终老，也不愿意找个废柴拖我后腿。就像女足从0-2追到3-2一样，满朋友圈都是“女足牛逼”和“呵，男人”。我跟摇一摇同学联系上了，羡慕她的生活和工作。我也想过得自由自在，但我还得拼命工作，我的银行卡里没钱了，医保卡里没钱了，我还得治病，我除了抄稿子什么都不会，我还能拿什么挣钱。有时候真不是我自卑，当我发现我身边都是这么优秀的人的时候，我就觉得自己是个没什么本事的混子。我这一生没得到过什么肯定，随着我年龄增长，未来的职业生涯也不会得到太多肯定了。好了，今天药吃得早，已经在困了。明天上午的工作我接了，但我很麻木，尽我的努力完成吧。
0,下雪了，还摔了一跤，然后钥匙也不知道被我丢哪了 
0, 又好笑又无语 
0, 好好吃饭好好吃药?? 
1, 想念一个人，是多么撕心裂肺啊 
0,真没意思啊。 
0,Day  665打游戏听歌都解决不了，不动刀就动嘴 
0,一位妈妈跟我换座位，希望和自己的女儿坐在一块儿。举手之劳，能帮助到别人，也是开心的一天 
0,复诊……不是为了治病……大概是为了假装正常人去上学然后s在学校（笑）…… 
0, 好暖的护士小姐姐 杭州 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.2.12  娘俩的胡扯乱吹 
0,“只要存在着，就有价值” 
1,面对家长的逼迫和各种不理解 我真的熬不下去了 虽然已经休学了 但我还是很痛苦 为什么要偷看我隐私 为什么不让我住院吃药 为什么一定要扯上手机 你讲这些不觉得恶心吗 明明是你错了还一直在为自己找借口辩解 真的太恶心了。。。你真把自己当神了一年时间就能给我治好？多可笑 他说我的病其实没有那么严重 笑死了。什么都有扯上手机 你自己没能力管教我就怪手机 恶心。。。我快手是玩文的 前前后后换了两个账号了总共有三个账号 通过我最亲近的人来获取我的信息 下头。。真的我的快手名之后就搜我账户看我的文 看了之后就使劲骂全成了我的错 前面两个账号都是发文的都被他知道了我就没有继续玩了 第一次偷看完骂完我之后和我说我想怎么发泄怎么发泄 快手卸了不会再看了 笑死了忽悠谁呢 这不 换了个账号他还是死命追着 第二回还叫同事来找我现实中给我介绍小姐姐让她们跟我套话 我真的要被逼疯了 嘴上喊着会给我自己不会再侵犯我隐私了 实际上背地里做了多少恶心下头的事我是不知道的 我求你别活着来恶心我了 当局者迷？就你很懂？你很了解这个？你去了解过这个吗就当局者迷 真的是搞笑 你个旁观者跟我讲这些 当局者迷旁观者清这句话不是这样用的拜托别说出来让人笑话了 真是恶心。。。
0,#心情日记# 刚看完短道速滑，基本上是团灭了，真可惜。昨天不想写一方面是因为自己困了，一方面是我爸不停在逼逼叨叨，着实把我叨烦了。我理解关心则乱，可我爸真的话太多了，别人家不都是妈妈唠叨吗？怎么我们家是爸爸呢？很不理解。昨天下午开始了第一次心理咨询，50分钟，其实没有聊太多。第一次嘛，都是了解彼此的情况，也没有给太多有效的建议，要想起效果还得继续做，每周一次，500块，真是快把我穷疯了。我决定做心理咨询的那天是我非常郁闷的一天，整个人快窒息了，对周边的人和环境都很害怕。我知道我不行了，我必须寻求帮助和治疗，身边的人帮不了我了，我只能寻求专业帮助。看了看自己崴伤的脚，还是青的厉害，除了直走，做其他动作都还有些困难。其实自己不想因为身体和心理上的问题影响工作，但我真的很倒霉，现在的我真的是遇到了大麻烦。其实我最近挺好的，父母开始重视起我的病情，他们待我特别细心，部门也给了我最宽松的环境，让我好好调整自己，我虽然很丧，但理智告诉我，我不该辜负他们，我要好起来。今天又是一个特别的夜，只是今天我不会再抗药，一厢情愿地等一个人了。这是最后一期治疗日记，从明天开始，要做一个坚强的人了。就像咨询师说的。有些人有些事你要花时间去转变看法，你知道原来是错的，就要慢慢引导自己往对的地方走。好了，我要睡觉去梦帅哥了。
0,提前收到情人节礼物了，很开心 下次别送了 我搬不动，孤寡孤寡孤寡孤寡睡觉觉了，晚安，别忘了吃药药 
0, 印象里妈妈一直是个女强人 工作狂 昨天知道我们很累 很认真的说 宝子你别太拼了 但是也不要掉队  因为我觉得妈妈很要强 一直想让我很优秀 小时候也竟让让我亚历山大妈妈突然这样 我感动的有点儿不知所措 妈妈我要更努力???? 
0,我当然知道经历一些苦难可以成为更好的人可是我并没有那样的意愿去变成更好的人 
0,好久不来，终于把双清湾一圈走完了。几年前我只走了四分之一。夜钓。抑郁症抑郁症患者抑郁症超话双相情感障碍饭遇风景#心情日记##风景##小心情##一点点美好##今天元宵节# 阜阳·双清湾公园 
0,                忘记记忆力是越来越傲娇了，对我爱理不理的。喵喵扒开洗衣机出水管，水漫阳台。我着急找雨靴查看，手机掉水里了，贴膜也摔破了。一个月前才贴的膜，还有一张膜我收起来了。老公让我拿出来。我说:不是在家里吗？老公:就在这里（出租屋）。一顿找，幸亏租屋小，不然还不一定找得到。我上一次在家收了一张购物卡，最终不翼而飞。拿出寒假写的笔记，除了歪斜的笔画、大小不一的字母出自我的手笔，都怀疑是别人写的。过年的时候看到的《棋王》，只记得王一生、脚卵，《长恨歌》只记得王琦瑶……记忆力可爱的地方在于，那些令人沮丧的事情一并被抛弃了
0,说不出来那种感觉，我形容不了 
0,从心开始吧 而不是重新开始 
0, 总会有温柔的人来治愈一切不美好 带来“苦中一点甜” 至少 心里的难过和低落 也会少一些 又会觉得有生存的愿望了吧 
0,每天最痛苦的事就是一觉醒来发现自己还活着 
0,可是自己也说过今年就要好好生活的了啊抑郁症 
0,被妈妈忽悠买了大杯（感觉会喝多）不知道明天经理会不会给我排班，想换工作了今天也是想解脱的一天 
0,咱就是说医生可真忙我等了她三天还不回信息 太原·山大一院 
0,那天把所有的药全吞了 本来以为是致死量 结果晕倒之后就开始在地上狂吐 这辈子没这么狼狈过 太痛苦了 为什么会吐出来啊我不理解 
0,刚刚看完误杀2，结局有一句“有时候，死亡也是一种胜利”，爸爸的心脏在儿子的身体中继续跳动。我就突然想到了我的器官捐献卡，我也想我的器官在有需要的人身上发挥作用，毕竟我这样一个病人是不会觉得自己的生命是有意义的 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.2.21  拉锯式对话 
0, 心好累…… 
0,   活着的理由经常看到有人问:你活着的理由是什么?我也扪心自问，为什么无论多么痛苦，我坚持着自己一定会好起来的信念?可能不是今天，也可能不是明天，而是未来的某一天。也许有很多鼓励我活下去的原因，不一定很有说服力，但如果在某一刻，让我愉快，让我留念这世间的万象，那也足够了。比如，今天，路过水杉林，葱绿的二月兰开出了紫色的花朵，这些可爱的小精灵探出翅膀，好像要飞走了。呵护着这些花朵的是高大的水杉树，挺着笔直的胸膛，直插云霄。鸟儿们在枝头筑巢，嬉闹，空气里洋溢着幸福的味道。yeyuan的梅花五颜六色，如绚烂的云霞，在温暖的阳光下，恣意地绽放。“俏也不争春，只把春来报”，说的大概不是这样的梅花。这里的梅花一朵比另一朵更娇艳，一树比另一树张扬着更加旺盛生命力，它们自己就是春天的样子。我们付出过什么，却可以享受这人间美好?既然如此留念这浩瀚春意，不妨好好活着。
0,只顾着跟你说 却忘了问你想不想听我说. 
0,有的时候想算了吧，不喜欢他了，喜欢他不能当饭吃，也不能当药喝但是有的时候又想再坚持一下，毕竟是第一眼看见就喜欢的人（你知道吗？我超想和你有以后的） 
0,4.-:/ 谨记，去国外参加所谓“日赚上万”、“打打电话上班轻松”的工作，都要付出沉重的代价！%反诈微电影；︽︽7I2eMh8Ueq8︽︽哒汧T???í?搜索抖音反诈微电影 
1, 会好吗 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.2.28   走门路和搞关系 
0,真有你的我不关私信是我的错 我看到了私信觉得不舒服我不能说 那你是什么垃圾跑来这里吠?  我已经一开始出于礼貌没有挂id是给你们脸了?当主持又是什么大官?又拿不到什么好处  咋我主持影响我发微博？ 拿刀架你脖子上让你看我微博 请戳瞎自己的眼睛  我不是软柿子谁都不惯 @米老鼠条 你真有自知之明知道自己是老鼠哈
0, 加了苯海索片来对抗我的手抖 
0,真疼但又缓解了我的情绪 
0, 以前的我：呜呜呜我好孤独好想要朋友啊现在的我：只想独美 莫挨老子 
0, 医院外的天空。 
0,只需要两步，轻松离开 
0,谢谢你 
0,发现她小心翼翼地趴在床边，快要掉下去了。我把被子往身上拢一拢，给她腾地方。过一会儿转头，看到她趴在被子上，小脑袋贴着我的腿，睡得正香。我相信世间所有的相遇都是一场缘分，坦然接受一切的美好，也接受不美好 ，包括疾病……#宝宝的少女心# 
0, 朋友圈看到了很暖的一张照片 
0,Day. 689到我家小哥工作点玩啦 
0,#微博贴纸# 
0,吃药睡觉  全部吃下去就看不到明天的太阳了  因为天气预报说明天阴天  哈哈哈  冷吗 
0, 该死的专业课 
0,哎 《我不是医生不是患者但我就是比你懂》 我是“心理师大佬”“你们就是过的太好不愁吃喝才天天乱想”   抑郁症这个群体早就成为了某些人的“流量密码” 做错事了拿“抑郁症”背锅挡枪   哎不好意思  做错事了是做错事了  抑郁症是抑郁症 两者没有关系   另外抑郁症病理那些都不知道的就不要扛着旗子喊着口号来恶心人了 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.3.8  心结还要靠自己解开 
0,为什么要给我看这个 
0,今天小朋友给我了一只?? 
0,嘿嘿 
0, 没有人会太关心你，除非你很漂亮，或者，濒临死亡… 
0,小疯子日记第214天：                                              馋死我了，每天一个口味 
0,像抱个娃娃一样 
0,   让我们逃走 消逝在尽头 
0, 你看到的是什么 
1,大半夜发神经的我……今天我妈跟我讲，要不就换个班吧，虽然是开玩笑，但也挺挫败的，说来我这种人也是最可笑的，明明都是因为自己在逃避而已我真是恨我自己啊 还有每天都做噩梦我真的要烦死了，今天被吓到嗷嗷叫，就无语（#－.－） 
0,不出意外今天还要通宵，已经通宵熬夜四五个月了，头痛欲裂，哈哈哈 
0,想我的小猫咪了 
0,已经能看出我有多闲了，还没想怎么写，虽然生病没几年，但我脑子噌冒出来就这个名字 
0,做一个快乐的女孩子，任何时候。微博就是个猛发动态也不会被逼逼叨叨的地方，哈哈哈抑郁症 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.3.15  塌房絮语 
0,疫情下的一抹春意~ 
0,我的销声匿迹是所有告别里最勇敢的My disappearance is the bravest of all farewell 
0, 当保安的第二天，今天外面下大雨，半边衣服都湿透了，鞋子也进水了，但还是感觉很光荣，也认识了很多人很好的同事和志愿者，疫情就是命令，防控就是责任，让我们同心协力，一起打赢这场抗疫狙击战 
0,对不起，但我真的只有你。 
0, 关关难过，关关过，步步难行，步步行，夜夜难熬，夜夜熬。#天秤座##中国军人# 
0,早晨起床感到了久违的头痛，不由得心惊。去超市买了孜然粉，准备做洋葱炒羊肉卷。到家之后翻遍了餐厅和厨房，也找不到孜然粉的踪迹，它装在一个带磁扣的小瓶子里，我怀疑是落在超市里了。下午去超市里找，售货员说记得给我了。我只好又买了一小袋，回家把东西放进厨房，发现那瓶孜然粉孤独地站在干净、整洁的灶台上……确信不是灵异事件，而是夜晚睡眠不够导致了降智，尽管白天已经补觉了。喵喵啊，你继续闹春的话，麻麻真的快挺不住了，虽然我每天都坚持跑步??，强身健体
1,  不知道。 
0,想投稿写文  ??????大家帮我想想一些题材吧  @苏苏苏苏苏苏苏苏苏苏sususu @笨手笨脚的木子 @崽酱吃豆包 
0,免费帮人画画啦，先给一个人画，要求随便提越细越好，能不能做到就不一定毫无技术，是个手残，可以临摹不太难的画风。这种水平 
0,阅读分享  脑科学类书名《减压脑科学》作者 有田秀穗「当血清素持续不足时，脑内活动就会整体低下，也就会导致抑郁症的发生。通过解剖抑郁症自杀者，可以证实抑郁症的患病和血清素浓度的低下有关联。当然，并不是所有的抑郁症都是因为血清素不足而导致的。抑郁症分为两种：遗传 ...全文
0,那啥，有人知道比84味道小的室内消毒液吗，拖个地要把我熏死了 
0, 终于可以使劲儿往饱了睡了 
0,没有一个人的地铁站，强烈的孤独感，情绪一下变得很差。 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.3.23  不想去考试了 
1, 死不了活受罪，一天当中最痛苦的时刻到了，又发作了吗？生理痛苦?心理痛苦，浑身疼，心脏疼后背疼胃也一阵阵的疼，甚至都呼吸不过来，只能大口大口的喘气，这个月不知道为什么发作得特别频繁，我已经大半年没有自残过了，因为我知道那没有用，我现在已经不会主动跟别人说了，他们不会理解的，每到这个时候我都想试图和他们解释，但是又不知道该如何开口，脑子像短路了一样，是啊，世界上没有真正的感同身受，只能自己慢慢熬
0,图一图二看到的二哈，好可爱，图三买的凤梨，我说买菠萝，他说没有，然后明明就是和凤梨是一样的东西，尴尬??。然后我爸给我打电话，就很烦，用我的暴脾气挂了电话 
0, 分享几张我美貌的女儿 
0, 讀書的時候專業不是自己選的，工作的時候單位不是自己選的，好像人生從來都是按你的要求在走，“為你好”三個字壓垮了我的整個人生。 
0,今天是海子的忌日啊 
0,@时代少年团 你们是我唯一的精神寄托了 
0,明媚~ 
